,chord_name,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,model_name,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain
2554,G53-50110-1111-00089_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Neck HU,46,17,,,,,94,100,3
2555,G53-50110-1111-00089_powerchords_root_50_57_62.wav,,,,,15,Ibanez Power Strat Clean Neck HU,44,30,0.4,3.0,0.8,0.5,89,100,3
2556,G53-50110-1111-00089_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Neck HU,36,70,0.4,3.0,0.8,0.5,58,100,3
2557,G53-50110-1111-00089_powerchords_root_50_57_62.wav,,,,,17,Ibanez Power Strat Clean Neck HU,6,60,0.4,3.0,0.8,0.5,93,100,3
2558,G53-50110-1111-00089_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,71,69,0.4,3.0,0.8,0.5,75,100,3
2559,G53-50110-1111-00089_powerchords_root_50_57_62.wav,,,,,19,Ibanez Power Strat Clean Neck HU,35,37,0.4,3.0,0.8,0.5,81,100,3
2560,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Neck HU,11,57,0.4,3.0,0.8,0.5,58,100,3
2561,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,1,Ibanez Power Strat Clean Neck HU,53,44,,,,,91,100,3
2562,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,2,Ibanez Power Strat Clean Neck HU,3,24,,,,,66,100,3
2563,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Neck HU,14,65,0.4,3.0,0.8,0.5,96,100,3
2564,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Neck HU,57,39,,,,,63,100,3
2565,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,5,Ibanez Power Strat Clean Neck HU,47,50,0.4,3.0,0.8,0.5,65,100,3
2566,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Neck HU,69,61,0.4,3.0,0.8,0.5,73,100,3
2567,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Neck HU,49,72,,,,,92,100,3
2568,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Neck HU,7,19,0.4,3.0,0.8,0.5,56,100,3
2569,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,9,Ibanez Power Strat Clean Neck HU,67,56,0.4,3.0,0.8,0.5,97,100,3
2570,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Neck HU,47,67,0.4,3.0,0.8,0.5,62,100,3
2571,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,11,Ibanez Power Strat Clean Neck HU,17,74,,,,,51,100,3
2572,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,77,60,,,,,61,100,3
2573,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Neck HU,38,15,,,,,63,100,3
2574,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Neck HU,47,76,,,,,90,100,3
2575,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,15,Ibanez Power Strat Clean Neck HU,40,31,,,,,97,100,3
2576,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Neck HU,68,79,0.4,3.0,0.8,0.5,92,100,3
2577,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,17,Ibanez Power Strat Clean Neck HU,22,57,0.4,3.0,0.8,0.5,59,100,3
2578,G53-50205-1111-00097_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,5,43,,,,,85,100,3
2579,G53-50205-1111-00097_powerchords_root_50_57_62.wav,,,,,19,Ibanez Power Strat Clean Neck HU,14,27,,,,,53,100,3
2580,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Neck HU,75,50,,,,,96,100,3
2581,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,1,Ibanez Power Strat Clean Neck HU,9,47,,,,,78,100,3
2582,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,2,Ibanez Power Strat Clean Neck HU,21,75,0.4,3.0,0.8,0.5,60,100,3
2583,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Neck HU,7,56,0.4,3.0,0.8,0.5,95,100,3
2584,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Neck HU,80,31,0.4,3.0,0.8,0.5,61,100,3
2585,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Neck HU,50,15,,,,,61,100,3
2586,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Neck HU,70,66,,,,,95,100,3
2587,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,7,Ibanez Power Strat Clean Neck HU,66,52,,,,,70,100,3
2588,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,8,Ibanez Power Strat Clean Neck HU,38,33,,,,,57,100,3
2589,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,9,Ibanez Power Strat Clean Neck HU,31,46,0.4,3.0,0.8,0.5,94,100,3
2590,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,10,Ibanez Power Strat Clean Neck HU,50,78,,,,,54,100,3
2591,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,11,Ibanez Power Strat Clean Neck HU,78,73,0.4,3.0,0.8,0.5,94,100,3
2592,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,12,Ibanez Power Strat Clean Neck HU,7,61,,,,,75,100,3
2593,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Neck HU,65,47,,,,,69,100,3
2594,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,14,Ibanez Power Strat Clean Neck HU,43,37,0.4,3.0,0.8,0.5,54,100,3
2595,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,15,Ibanez Power Strat Clean Neck HU,1,40,0.4,3.0,0.8,0.5,62,100,3
2596,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Neck HU,69,66,0.4,3.0,0.8,0.5,84,100,3
2597,G53-50300-1111-00105_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,17,Ibanez Power Strat Clean Neck HU,46,24,,,,,66,100,3
2598,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,18,Ibanez Power Strat Clean Neck HU,77,36,0.4,3.0,0.8,0.5,69,100,3
2599,G53-50300-1111-00105_powerchords_root_50_57_62.wav,,,,,19,Ibanez Power Strat Clean Neck HU,64,51,,,,,53,100,3
2600,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Neck HU,50,22,,,,,68,100,3
2601,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,1,Ibanez Power Strat Clean Neck HU,71,51,0.4,3.0,0.8,0.5,54,100,3
2602,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,2,Ibanez Power Strat Clean Neck HU,66,40,,,,,61,100,3
2603,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Neck HU,13,75,,,,,99,100,3
2604,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,4,Ibanez Power Strat Clean Neck HU,54,25,,,,,91,100,3
2605,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Neck HU,10,31,0.4,3.0,0.8,0.5,65,100,3
2606,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Neck HU,3,52,0.4,3.0,0.8,0.5,72,100,3
2607,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,7,Ibanez Power Strat Clean Neck HU,77,80,,,,,87,100,3
2608,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,8,Ibanez Power Strat Clean Neck HU,79,45,,,,,70,100,3
2609,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,9,Ibanez Power Strat Clean Neck HU,26,39,0.4,3.0,0.8,0.5,67,100,3
2610,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,10,Ibanez Power Strat Clean Neck HU,1,25,0.4,3.0,0.8,0.5,59,100,3
2611,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,11,Ibanez Power Strat Clean Neck HU,29,20,0.4,3.0,0.8,0.5,54,100,3
2612,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,29,47,,,,,55,100,3
2613,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Neck HU,60,66,,,,,54,100,3
2614,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,14,Ibanez Power Strat Clean Neck HU,47,20,,,,,86,100,3
2615,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Neck HU,12,27,0.4,3.0,0.8,0.5,62,100,3
2616,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,16,Ibanez Power Strat Clean Neck HU,50,25,,,,,56,100,3
2617,G53-51111-1111-00090_powerchords_root_51_58_63.wav,,,,,17,Ibanez Power Strat Clean Neck HU,14,32,,,,,56,100,3
2618,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,12,76,,,,,63,100,3
2619,G53-51111-1111-00090_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Neck HU,77,23,,,,,83,100,3
2620,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Neck HU,17,46,,,,,55,100,3
2621,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,1,Ibanez Power Strat Clean Neck HU,52,37,,,,,56,100,3
2622,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,2,Ibanez Power Strat Clean Neck HU,77,27,0.4,3.0,0.8,0.5,72,100,3
2623,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,3,Ibanez Power Strat Clean Neck HU,30,73,0.4,3.0,0.8,0.5,88,100,3
2624,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Neck HU,59,74,0.4,3.0,0.8,0.5,83,100,3
2625,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,5,Ibanez Power Strat Clean Neck HU,77,45,,,,,88,100,3
2626,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Neck HU,29,42,0.4,3.0,0.8,0.5,89,100,3
2627,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,7,Ibanez Power Strat Clean Neck HU,66,64,0.4,3.0,0.8,0.5,78,100,3
2628,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Neck HU,45,51,,,,,55,100,3
2629,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Neck HU,72,58,0.4,3.0,0.8,0.5,64,100,3
2630,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Neck HU,67,55,,,,,59,100,3
2631,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,11,Ibanez Power Strat Clean Neck HU,21,34,,,,,93,100,3
2632,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,9,38,,,,,69,100,3
2633,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,13,Ibanez Power Strat Clean Neck HU,57,62,0.4,3.0,0.8,0.5,83,100,3
2634,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,14,Ibanez Power Strat Clean Neck HU,75,56,,,,,69,100,3
2635,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,15,Ibanez Power Strat Clean Neck HU,17,54,0.4,3.0,0.8,0.5,57,100,3
2636,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,16,Ibanez Power Strat Clean Neck HU,35,58,,,,,85,100,3
2637,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,17,Ibanez Power Strat Clean Neck HU,22,53,0.4,3.0,0.8,0.5,57,100,3
2638,G53-51206-1111-00098_powerchords_root_51_58_63.wav,,,,,18,Ibanez Power Strat Clean Neck HU,74,23,,,,,53,100,3
2639,G53-51206-1111-00098_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Neck HU,51,42,,,,,89,100,3
2640,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,0,Ibanez Power Strat Clean Neck HU,57,73,,,,,52,100,3
2641,G53-51301-1111-00106_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Neck HU,58,23,,,,,82,100,3
2642,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,2,Ibanez Power Strat Clean Neck HU,53,61,0.4,3.0,0.8,0.5,82,100,3
2643,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,3,Ibanez Power Strat Clean Neck HU,72,39,0.4,3.0,0.8,0.5,52,100,3
2644,G53-51301-1111-00106_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Neck HU,9,73,0.4,3.0,0.8,0.5,55,100,3
2645,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,5,Ibanez Power Strat Clean Neck HU,59,42,0.4,3.0,0.8,0.5,91,100,3
2646,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,6,Ibanez Power Strat Clean Neck HU,40,38,0.4,3.0,0.8,0.5,76,100,3
2647,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,7,Ibanez Power Strat Clean Neck HU,75,49,,,,,57,100,3
2648,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,8,Ibanez Power Strat Clean Neck HU,19,57,0.4,3.0,0.8,0.5,56,100,3
2649,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,9,Ibanez Power Strat Clean Neck HU,66,23,,,,,83,100,3
2650,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,10,Ibanez Power Strat Clean Neck HU,19,34,0.4,3.0,0.8,0.5,69,100,3
2651,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,11,Ibanez Power Strat Clean Neck HU,22,19,,,,,76,100,3
2652,G53-51301-1111-00106_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,45,23,0.4,3.0,0.8,0.5,77,100,3
2653,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,13,Ibanez Power Strat Clean Neck HU,6,53,0.4,3.0,0.8,0.5,54,100,3
2654,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,14,Ibanez Power Strat Clean Neck HU,54,31,,,,,79,100,3
2655,G53-51301-1111-00106_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Neck HU,41,19,0.4,3.0,0.8,0.5,77,100,3
2656,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,16,Ibanez Power Strat Clean Neck HU,61,65,,,,,98,100,3
2657,G53-51301-1111-00106_powerchords_root_51_58_63.wav,,,,,17,Ibanez Power Strat Clean Neck HU,11,45,0.4,3.0,0.8,0.5,91,100,3
2658,G53-51301-1111-00106_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,61,20,0.4,3.0,0.8,0.5,79,100,3
2659,G53-51301-1111-00106_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Neck HU,48,15,,,,,55,100,3
2660,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,0,Ibanez Power Strat Clean Neck HU,52,42,0.4,3.0,0.8,0.5,62,100,3
2661,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,1,Ibanez Power Strat Clean Neck HU,43,30,,,,,81,100,3
2662,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,2,Ibanez Power Strat Clean Neck HU,4,76,0.4,3.0,0.8,0.5,99,100,3
2663,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Neck HU,26,33,0.4,3.0,0.8,0.5,66,100,3
2664,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,4,Ibanez Power Strat Clean Neck HU,57,39,,,,,65,100,3
2665,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Neck HU,0,35,,,,,95,100,3
2666,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,6,Ibanez Power Strat Clean Neck HU,7,73,0.4,3.0,0.8,0.5,96,100,3
2667,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,7,Ibanez Power Strat Clean Neck HU,15,63,,,,,78,100,3
2668,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Neck HU,18,80,0.4,3.0,0.8,0.5,81,100,3
2669,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Neck HU,78,25,0.4,3.0,0.8,0.5,88,100,3
2670,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,10,Ibanez Power Strat Clean Neck HU,38,30,,,,,68,100,3
2671,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,11,Ibanez Power Strat Clean Neck HU,54,57,0.4,3.0,0.8,0.5,84,100,3
2672,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,46,23,0.4,3.0,0.8,0.5,98,100,3
2673,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Neck HU,10,44,0.4,3.0,0.8,0.5,68,100,3
2674,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,14,Ibanez Power Strat Clean Neck HU,52,15,0.4,3.0,0.8,0.5,57,100,3
2675,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,15,Ibanez Power Strat Clean Neck HU,52,25,,,,,71,100,3
2676,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,16,Ibanez Power Strat Clean Neck HU,17,24,0.4,3.0,0.8,0.5,64,100,3
2677,G53-52112-1111-00091_powerchords_root_52_59_64.wav,,,,,17,Ibanez Power Strat Clean Neck HU,78,54,0.4,3.0,0.8,0.5,91,100,3
2678,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,0,23,0.4,3.0,0.8,0.5,90,100,3
2679,G53-52112-1111-00091_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Neck HU,42,75,,,,,57,100,3
2680,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,0,Ibanez Power Strat Clean Neck HU,49,55,,,,,97,100,3
2681,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Neck HU,53,31,,,,,58,100,3
2682,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,2,Ibanez Power Strat Clean Neck HU,26,76,0.4,3.0,0.8,0.5,86,100,3
2683,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,3,Ibanez Power Strat Clean Neck HU,54,20,,,,,92,100,3
2684,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,4,Ibanez Power Strat Clean Neck HU,48,51,,,,,59,100,3
2685,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Neck HU,61,73,0.4,3.0,0.8,0.5,50,100,3
2686,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,6,Ibanez Power Strat Clean Neck HU,34,19,,,,,99,100,3
2687,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Neck HU,13,67,0.4,3.0,0.8,0.5,76,100,3
2688,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,8,Ibanez Power Strat Clean Neck HU,33,32,0.4,3.0,0.8,0.5,98,100,3
2689,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Neck HU,71,80,0.4,3.0,0.8,0.5,97,100,3
2690,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,10,Ibanez Power Strat Clean Neck HU,39,20,,,,,76,100,3
2691,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,11,Ibanez Power Strat Clean Neck HU,28,63,0.4,3.0,0.8,0.5,69,100,3
2692,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,15,48,,,,,99,100,3
2693,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,13,Ibanez Power Strat Clean Neck HU,4,38,,,,,73,100,3
2694,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,14,Ibanez Power Strat Clean Neck HU,33,68,,,,,89,100,3
2695,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Neck HU,51,80,,,,,68,100,3
2696,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,16,Ibanez Power Strat Clean Neck HU,68,79,,,,,65,100,3
2697,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,17,Ibanez Power Strat Clean Neck HU,36,55,0.4,3.0,0.8,0.5,72,100,3
2698,G53-52207-1111-00099_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,73,37,0.4,3.0,0.8,0.5,73,100,3
2699,G53-52207-1111-00099_powerchords_root_52_59_64.wav,,,,,19,Ibanez Power Strat Clean Neck HU,52,73,0.4,3.0,0.8,0.5,73,100,3
2700,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Neck HU,13,79,0.4,3.0,0.8,0.5,74,100,3
2701,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Neck HU,72,68,0.4,3.0,0.8,0.5,69,100,3
2702,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,2,Ibanez Power Strat Clean Neck HU,35,20,0.4,3.0,0.8,0.5,76,100,3
2703,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,3,Ibanez Power Strat Clean Neck HU,52,42,0.4,3.0,0.8,0.5,78,100,3
2704,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,4,Ibanez Power Strat Clean Neck HU,55,38,,,,,53,100,3
2705,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,5,Ibanez Power Strat Clean Neck HU,6,32,0.4,3.0,0.8,0.5,95,100,3
2706,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,6,Ibanez Power Strat Clean Neck HU,6,54,0.4,3.0,0.8,0.5,76,100,3
2707,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,7,Ibanez Power Strat Clean Neck HU,80,50,0.4,3.0,0.8,0.5,61,100,3
2708,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,8,Ibanez Power Strat Clean Neck HU,36,18,0.4,3.0,0.8,0.5,85,100,3
2709,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Neck HU,67,80,0.4,3.0,0.8,0.5,100,100,3
2710,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Neck HU,79,27,,,,,68,100,3
2711,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,11,Ibanez Power Strat Clean Neck HU,41,37,,,,,75,100,3
2712,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Neck HU,70,54,0.4,3.0,0.8,0.5,98,100,3
2713,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,13,Ibanez Power Strat Clean Neck HU,32,70,0.4,3.0,0.8,0.5,57,100,3
2714,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Neck HU,56,77,,,,,98,100,3
2715,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Neck HU,52,62,0.4,3.0,0.8,0.5,71,100,3
2716,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Neck HU,10,60,,,,,62,100,3
2717,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,17,Ibanez Power Strat Clean Neck HU,74,66,,,,,93,100,3
2718,G53-52302-1111-00107_powerchords_root_52_59_64.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Neck HU,39,43,0.4,3.0,0.8,0.5,74,100,3
2719,G53-52302-1111-00107_powerchords_root_52_59_64.wav,,,,,19,Ibanez Power Strat Clean Neck HU,70,19,0.4,3.0,0.8,0.5,60,100,3
2720,G53-53208-1111-00100_powerchords_root_53_60_65.wav,,,,,0,Ibanez Power Strat Clean Neck HU,57,35,,,,,65,100,3
2721,G53-53208-1111-00100_powerchords_root_53_60_65.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Neck HU,29,61,,,,,84,100,3
2722,G53-53208-1111-00100_powerchords_root_53_60_65.wav,,,,,2,Ibanez Power Strat Clean Neck HU,52,15,0.4,3.0,0.8,0.5,68,100,3
2723,G53-53208-1111-00100_powerchords_root_53_60_65.wav,,,,,3,Ibanez Power Strat Clean Neck HU,44,24,,,,,63,100,3
2724,G53-53208-1111-00100_powerchords_root_53_60_65.wav,,,,,4,Ibanez Power Strat Clean Neck HU,38,18,,,,,93,100,3
2725,G53-53208-1111-00100_powerchords_root_53_60_65.wav,,,,,5,Ibanez Power Strat Clean Neck HU,19,61,,,,,68,100,3
